0.1717
0.0155
0.0267
0.0495
0.1061
0.1700
0.0582
0.1266
0.1134
0.0315
-0.0476
0.0209
0.1193
0.0101
0.1912
-0.0188
0.3183
-0.0125
0.2707
0.2647
0.0201
0.0821
0.0672
0.2871
0.0721
0.0308
0.1426
0.0891
0.1890
0.1816
0.3211
0.1999
0.2257
0.1693
0.2340
0.3763
0.2864
0.2218
0.3966
0.1953
0.1868
0.2485
0.3615
0.3694
0.2634
0.4240
0.3667
0.2876
0.5216
0.2944
0.2860
0.2902
0.5729
0.3096
0.3207
0.5395
0.5151
0.3312
0.5026
0.2448
0.3802
0.2867
0.3838
0.4549
0.4655
0.5768
0.5170
0.4021
0.6685
0.5322
0.6018
0.5787
0.4693
0.5835
0.5894
0.4369
0.6175
0.6430
0.7467
0.6649
0.5454
0.6334
0.6235
0.6086
0.5845
0.6404
0.6645
0.4237
0.5665
0.5899
0.6903
0.6766
0.6235
0.8158
0.7288
0.8094
0.7069
0.6591
0.6959
0.6339
0.6892
0.6809
0.6715
0.7963
0.6202
0.7100
0.5213
0.5633
0.5970
0.6418
0.7154
0.7023
0.7783
0.7700
0.7365
0.8258
0.9228
0.7254
0.7939
0.9651
0.8143
0.7435
0.8549
0.7538
0.8654
0.8972
0.8174
0.9005
0.8242
0.7866
0.8308
0.7557
0.7955
1.0444
0.9143
0.9009
0.8877
0.8387
0.8447
0.7122
0.8581
0.8687
0.8397
0.8861
0.8049
0.8924
1.0577
0.7428
0.7541
0.8421
0.7828
0.8270
1.0465
0.8917
0.9508
0.8953
0.8764
0.7808
1.1083
0.7553
0.8111
0.9552
0.7514
0.8418
0.9141
0.8908
0.8418
0.9892
0.7970
0.9000
1.0441
1.0959
0.8185
0.9414
0.9971
1.1535
0.9072
0.9006
0.7953
1.0493
0.8878
0.8710
0.9302
1.0268
0.9495
1.0173
0.9491
0.7651
0.9503
0.8822
1.0041
0.9803
1.0098
1.0762
0.9875
0.9716
1.1422
0.7782
0.9571
1.0304
0.9153
0.8984
1.0064
0.8989
1.0799
0.9249
1.3225
1.0179
0.7327
0.9384
1.0311
0.9634
1.0227
0.9731
0.9903
0.8748
1.1524
0.9934
1.1043
0.7964
0.9847
1.0199
0.7469
0.8740
1.0597
0.7990
0.8281
0.9697
1.0361
0.7948
1.0417
1.0994
0.9860
0.8914
0.8996
1.0156
0.8488
1.2496
0.9405
0.8884
0.9872
0.9028
0.8886
1.1901
0.8895
0.9721
0.7119
0.8937
0.9482
0.7436
0.7852
0.8517
0.7550
0.8744
1.0317
0.6403
0.9082
0.7744
0.8676
0.8724
0.9058
1.0327
0.8631
0.7472
0.7749
0.7538
0.9101
0.9087
0.7862
0.8007
0.7201
0.8053
0.6839
0.7037
0.8830
0.6293
0.7242
0.6561
0.7232
0.7005
0.8257
0.7232
0.7109
0.9736
0.7105
0.6184
0.8811
0.5880
0.6365
0.5809
0.8616
0.6832
0.7252
0.7201
0.7952
0.6794
0.5989
0.6909
0.5421
0.6695
0.7049
0.7159
0.6121
0.6673
0.4614
0.7289
0.3831
0.6843
0.5528
0.6060
0.5590
0.7248
0.6835
0.5378
0.5443
0.4332
0.6442
0.5451
0.5394
0.5480
0.5404
0.5876
0.5508
0.5180
0.4269
0.4434
0.5555
0.2527
0.4583
0.5899
0.2785
0.2642
0.4331
0.3495
0.4956
0.4345
0.4427
0.4024
0.5123
0.4898
0.3235
0.3110
0.4695
0.3592
0.3510
0.4782
0.2925
0.3502
0.1759
0.1864
0.3301
0.2732
0.1397
0.2760
0.3809
0.3616
0.1706
0.1872
0.3740
0.2902
0.1000
0.2039
0.3042
0.3492
0.2502
0.1570
0.1809
0.2365
0.3077
0.1038
0.3984
0.1688
0.2215
0.1403
0.0345
0.1123
0.0443
0.0474
0.3671
0.1796
0.0990
0.1506
-0.0502
0.1900
0.1170
0.0615
0.0178
0.0337
-0.0733
0.0937
0.0127
0.0369
0.1414
0.0683
0.1308
-0.0903
-0.0078
0.0787
-0.0121
0.0137
-0.0880
-0.1496
0.1238
-0.0097
-0.0215
-0.1092
-0.1188
-0.2611
-0.1533
-0.0857
-0.0410
-0.0307
-0.1459
-0.1735
-0.1880
0.0393
-0.1842
-0.2375
-0.2123
-0.3024
-0.3577
-0.2705
-0.2059
-0.1101
-0.1413
-0.1483
-0.3275
-0.4163
-0.0049
-0.1634
-0.2297
-0.2799
-0.3400
-0.1989
-0.2382
-0.4020
-0.2895
-0.2172
-0.3114
-0.2605
-0.2789
-0.4092
-0.1586
-0.4107
-0.3254
-0.4448
-0.1824
-0.4434
-0.4004
-0.2009
-0.2560
-0.1872
-0.4497
-0.3398
-0.3213
-0.4129
-0.5058
-0.1955
-0.4563
-0.4097
-0.4482
-0.5427
-0.3825
-0.4816
-0.5414
-0.3804
-0.3971
-0.6494
-0.5283
-0.6798
-0.4442
-0.3608
-0.4894
-0.5006
-0.3798
-0.5765
-0.3061
-0.4909
-0.5642
-0.5795
-0.4605
-0.5413
-0.6303
-0.6256
-0.4430
-0.6746
-0.5537
-0.5008
-0.6652
